id;id_no;rev_bis;name_en;name_fr;short_description_en;short_description_fr;justification_en;justification_fr;date_inscribed;secondary_dates;danger;date_end;danger_list;longitude;latitude;area_hectares;C1;C2;C3;C4;C5;C6;N7;N8;N9;N10;criteria_txt;category;category_short;states_name_en;states_name_fr;continent_name_en;continent_name_fr;iso_code;udnp_code;transboundary;coordonnees;multiple;id_multiple;name_multiple
2656;139;;Taxila;Taxila;;;;;1980;;;;;72.8253582222;33.81349848;0;;;;;;;;;;;;;;Pakistan;Pakistan;;;;;;33.81349848,72.8253582222;1;139-016;"Buddhist remains around Bhallar stupa (Pakistan)"
2657;139;;Taxila;Taxila;;;;;1980;;;;;72.8805234113;33.7277688503;0;;;;;;;;;;;;;;Pakistan;Pakistan;;;;;;33.7277688503,72.8805234113;1;139-017;"Giri Mosque and tombs (Pakistan)"
2658;140;;"Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol";"Ruines bouddhiques de Takht-i-Bahi et vestiges de Sahr-i-Bahlol";;;;;1980;;;;;71.9472222222;34.2861111111;50.73;;;;;;;;;;;;;;Pakistan;Pakistan;;;;;;34.2861111111,71.9472222222;1;140-001;"Takht-I-Bahi (Pakistan)"
2659;140;;"Buddhist Ruins of Takht-i-Bahi and Neighbouring City Remains at Sahr-i-Bahlol";"Ruines bouddhiques de Takht-i-Bahi et vestiges de Sahr-i-Bahlol";;;;;1980;;;;;71.9505555556;34.2555555556;50.73;;;;;;;;;;;;;;Pakistan;Pakistan;;;;;;34.2555555556,71.9505555556;1;140-002;"Sahri Bahlol (Pakistan)"
2660;144;;"Ruins of Kilwa Kisiwani and Ruins of Songo Mnara";"Ruines de Kilwa Kisiwani et de Songo Mnara";;;;;1981;;;;;39.5227777778;-8.9577777778;0;;;;;;;;;;;;;;"United Republic of Tanzania";"République-Unie de Tanzanie";;;;;;-8.9577777778,39.5227777778;1;144-001;"Ruins of Kilwa Kisiwani (United Republic of Tanzania)"
2661;144;;"Ruins of Kilwa Kisiwani and Ruins of Songo Mnara";"Ruines de Kilwa Kisiwani et de Songo Mnara";;;;;1981;;;;;39.5672222222;-9.0494444444;0;;;;;;;;;;;;;;"United Republic of Tanzania";"République-Unie de Tanzanie";;;;;;-9.0494444444,39.5672222222;1;144-002;"Ruins of Songo Mnara (United Republic of Tanzania)"
2662;151;;"Olympic National Park";"Parc national Olympique";;;;;1981;;;;;-123.5792;47.79848;369659.8;;;;;;;;;;;;;;"United States of America";"États-Unis d'Amérique";;;;;;47.79848,-123.5792;1;151-001;"Olympic Mountains (United States of America)"
2663;151;;"Olympic National Park";"Parc national Olympique";;;;;1981;;;;;-124.65549;48.09736;369659.8;;;;;;;;;;;;;;"United States of America";"États-Unis d'Amérique";;;;;;48.09736,-124.65549;1;151-002;"Pacific Coastal Area (United States of America)"
2664;170;;"Medina of Fez";"Médina de Fès";;;;;1981;;;;;-4.9726111111;34.0625833333;280;;;;;;;;;;;;;;Morocco;Maroc;;;;;;34.0625833333,-4.9726111111;1;170-001;"Fès El Bali (Morocco)"
2665;170;;"Medina of Fez";"Médina de Fès";;;;;1981;;;;;-4.9903611111;34.0551111111;280;;;;;;;;;;;;;;Morocco;Maroc;;;;;;34.0551111111,-4.9903611111;1;170-002;"Fès Jedid (Morocco)"
2666;171;;"Fort and Shalamar Gardens in Lahore";"Fort et jardins de Shalimar à Lahore";;;;;1981;;;;;74.3154019394;31.5883822579;0;;;;;;;;;;;;;;Pakistan;Pakistan;;;;;;31.5883822579,74.3154019394;1;171-001;"Lahore Fort (Pakistan)"
2667;171;;"Fort and Shalamar Gardens in Lahore";"Fort et jardins de Shalimar à Lahore";;;;;1981;;;;;74.3821290705;31.5871411427;0;;;;;;;;;;;;;;Pakistan;Pakistan;;;;;;31.5871411427,74.3821290705;1;171-002;"Shalamar Gardens (Pakistan)"
2668;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.74495;32.47545;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.47545,3.74495;1;188-001;"Ksar El Atteuf (Algeria)"
2669;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.70386;32.48267;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.48267,3.70386;1;188-002;"Ksar Bounoura (Algeria)"
2670;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.68668;32.48313;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.48313,3.68668;1;188-003;"Ksar Melika (Algeria)"
2671;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6959722222;32.4741388889;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4741388889,3.6959722222;1;188-004;"Ksar Beni Isguen (Algeria)"
2672;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.67423;32.48883;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.48883,3.67423;1;188-005;"Ksar Ghardaïa (Algeria)"
2673;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6609722222;32.4870833333;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4870833333,3.6609722222;1;188-006;"Agherm Baba Saad (Algeria)"
2674;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.7447777777;32.4736666667;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4736666667,3.7447777777;1;188-007;"Mosque Sidi Brahim (Algeria)"
2675;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.7516666667;32.4717222222;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4717222222,3.7516666667;1;188-008;"Mosque Oukhira (Algeria)"
2676;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.7464166667;32.48;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.48,3.7464166667;1;188-009;"Mosque Bayoub Boukacem (Algeria)"
2677;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6874722222;32.4802222222;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4802222222,3.6874722222;1;188-010;"Prayer Hall Abou Baker (Algeria)"
2678;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6868055556;32.4849722222;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4849722222,3.6868055556;1;188-011;"Mosque Aguerm Ouadaï (Algeria)"
2679;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6873888889;32.4923333333;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4923333333,3.6873888889;1;188-012;"Prayer Hall Sidi Aïssa (Algeria)"
2680;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6861666667;32.4905555556;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4905555556,3.6861666667;1;188-013;"Mosque Hadj Mhamed (Algeria)"
2681;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6943055556;32.4820277778;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4820277778,3.6943055556;1;188-014;"Mosque Hadj Messaoud (Algeria)"
2682;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6996388889;32.4723055556;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4723055556,3.6996388889;1;188-015;"Mosque Ba Abderrahmane (Algeria)"
2683;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6904444444;32.4725277778;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4725277778,3.6904444444;1;188-016;"Mosque Ba Mhamed (Algeria)"
2684;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.69275;32.4734444444;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4734444444,3.69275;1;188-017;"Prayer Hall Cheikh Baelhadj (Algeria)"
2685;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6688055556;32.4956666667;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4956666667,3.6688055556;1;188-018;"Tomb Ami Said (Algeria)"
2686;188;;"M'Zab Valley";"Vallée du M'Zab";;;;;1982;;;;;3.6604444444;32.4892222222;665.03;;;;;;;;;;;;;;Algeria;Algérie;;;;;;32.4892222222,3.6604444444;1;188-019;"Mosque Baba Oualdjemma (Algeria)"
2687;193;;Tipasa;Tipasa;;;;;1982;;;;;2.4433888889;36.5939722222;52.16;;;;;;;;;;;;;;Algeria;Algérie;;;;;;36.5939722222,2.4433888889;1;193-001;"Tipasa: Parc archaéologique ouest (Algeria)"
2688;193;;Tipasa;Tipasa;;;;;1982;;;;;2.4546111111;36.5928611111;52.16;;;;;;;;;;;;;;Algeria;Algérie;;;;;;36.5928611111,2.4546111111;1;193-002;"Tipasa: Parc archaéologique est (Algeria)"
2689;193;;Tipasa;Tipasa;;;;;1982;;;;;2.5531666667;36.5748333333;52.16;;;;;;;;;;;;;;Algeria;Algérie;;;;;;36.5748333333,2.5531666667;1;193-003;"Mausoleum Kbor er Roumia (Algeria)"
2690;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.352078;23.136521;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.136521,-82.352078;1;204-001;"Old Havana (Cuba)"
2691;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.35652;23.150533;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.150533,-82.35652;1;204-002;"Castillo de Los Tres Reyes del Morro (Cuba)"
2692;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.349701;23.14697;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.14697,-82.349701;1;204-003;"Fortaleza San Carlos de la Cabaña (Cuba)"
2693;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.336946;23.148049;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.148049,-82.336946;1;204-004;"Hornabeque de San Diego. Fuerte No 4 (Cuba)"
2694;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.334986;23.157888;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.157888,-82.334986;1;204-005;"Fuerte No 1 (Cuba)"
2695;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.374055;23.141592;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.141592,-82.374055;1;204-006;"Torreón de San Lázaro (Cuba)"
2696;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.409452;23.131972;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.131972,-82.409452;1;204-007;"Santa Dorotea de Luna de La Chorrera (Cuba)"
2697;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.294727;23.16714;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.16714,-82.294727;1;204-008;"Castillo de Cojímar (Cuba)"
2698;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.346497;23.119785;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.119785,-82.346497;1;204-009;"Polvorín de San Antonio (Cuba)"
2699;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.361109;23.120242;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.120242,-82.361109;1;204-010;"Castillo de Atarés (Cuba)"
2700;204;;"Old Havana and its Fortification System";"Vieille ville de La Havane et son système de fortifications";;;;;1982;;;;;-82.385879;23.130715;238.7;;;;;;;;;;;;;;Cuba;Cuba;;;;;;23.130715,-82.385879;1;204-011;"Castillo del Príncipe (Cuba)"
2701;208;;"Cultural Landscape and Archaeological Remains of the Bamiyan Valley";"Paysage culturel et vestiges archéologiques de la vallée de Bamiyan";;;;;2003;;;;;67.82525;34.8469444444;158.9265;;;;;;;;;;;;;;Afghanistan;Afghanistan;;;;;;34.8469444444,67.82525;1;208-001;"Bamiyan Cliff including niches of the 38 meter Buddha, seated Buddhas, 55 meter Buddha and surrounding caves (Afghanistan)"
2702;208;;"Cultural Landscape and Archaeological Remains of the Bamiyan Valley";"Paysage culturel et vestiges archéologiques de la vallée de Bamiyan";;;;;2003;;;;;67.8513611111;34.8165555556;158.9265;;;;;;;;;;;;;;Afghanistan;Afghanistan;;;;;;34.8165555556,67.8513611111;1;208-002;"Kakrak Valley caves including the niche of the standing Buddha (Afghanistan)"
2703;208;;"Cultural Landscape and Archaeological Remains of the Bamiyan Valley";"Paysage culturel et vestiges archéologiques de la vallée de Bamiyan";;;;;2003;;;;;67.79825;34.8236944444;158.9265;;;;;;;;;;;;;;Afghanistan;Afghanistan;;;;;;34.8236944444,67.79825;1;208-003;"Qoul-I Akram Caves in the Fuladi Valley (Afghanistan)"
2704;208;;"Cultural Landscape and Archaeological Remains of the Bamiyan Valley";"Paysage culturel et vestiges archéologiques de la vallée de Bamiyan";;;;;2003;;;;;67.7873611111;34.8204444444;158.9265;;;;;;;;;;;;;;Afghanistan;Afghanistan;;;;;;34.8204444444,67.7873611111;1;208-004;"Kalai Ghamai Caves in the Fuladi Valley (Afghanistan)"
2705;208;;"Cultural Landscape and Archaeological Remains of the Bamiyan Valley";"Paysage culturel et vestiges archéologiques de la vallée de Bamiyan";;;;;2003;;;;;66.8901388889;34.8262222222;158.9265;;;;;;;;;;;;;;Afghanistan;Afghanistan;;;;;;34.8262222222,66.8901388889;1;208-005;"Shahr-i-Zuhak (Afghanistan)"
2706;208;;"Cultural Landscape and Archaeological Remains of the Bamiyan Valley";"Paysage culturel et vestiges archéologiques de la vallée de Bamiyan";;;;;2003;;;;;66.8435277778;34.8109722222;158.9265;;;;;;;;;;;;;;Afghanistan;Afghanistan;;;;;;34.8109722222,66.8435277778;1;208-006;"Qallay Kaphari A (Afghanistan)"
2707;208;;"Cultural Landscape and Archaeological Remains of the Bamiyan Valley";"Paysage culturel et vestiges archéologiques de la vallée de Bamiyan";;;;;2003;;;;;66.8500277778;34.8128888889;158.9265;;;;;;;;;;;;;;Afghanistan;Afghanistan;;;;;;34.8128888889,66.8500277778;1;208-007;"Qallay Kaphari B (Afghanistan)"
2708;208;;"Cultural Landscape and Archaeological Remains of the Bamiyan Valley";"Paysage culturel et vestiges archéologiques de la vallée de Bamiyan";;;;;2003;;;;;67.8391111111;34.8326666667;158.9265;;;;;;;;;;;;;;Afghanistan;Afghanistan;;;;;;34.8326666667,67.8391111111;1;208-008;"Shahr-i-Ghulghulah (Afghanistan)"
2709;216;;"Rila Monastery";"Monastère de Rila";;;;;1983;;;;;23.340187;42.133298;10.7;;;;;;;;;;;;;;Bulgaria;Bulgarie;;;;;;42.133298,23.340187;1;216-001;"Rila Monastery Complex (Bulgaria)"
2710;216;;"Rila Monastery";"Monastère de Rila";;;;;1983;;;;;23.16316717;42.1300545388;10.7;;;;;;;;;;;;;;Bulgaria;Bulgarie;;;;;;42.1300545388,23.16316717;1;216-002;"Orlitsa Convent Complex (Bulgaria)"
2711;216;;"Rila Monastery";"Monastère de Rila";;;;;1983;;;;;23.3085522023;42.1148458508;10.7;;;;;;;;;;;;;;Bulgaria;Bulgarie;;;;;;42.1148458508,23.3085522023;1;216-003;"""Pchelino Convent"" Complex (Bulgaria)"
2712;216;;"Rila Monastery";"Monastère de Rila";;;;;1983;;;;;23.36062177;42.1456479867;10.7;;;;;;;;;;;;;;Bulgaria;Bulgarie;;;;;;42.1456479867,23.36062177;1;216-004;"""St. Luke Hermitage"" Complex (Bulgaria)"
2713;216;;"Rila Monastery";"Monastère de Rila";;;;;1983;;;;;23.36870014;42.1502642957;10.7;;;;;;;;;;;;;;Bulgaria;Bulgarie;;;;;;42.1502642957,23.36870014;1;216-005;"""Grave of St. Ivan Rilski"" Complex (Bulgaria)"
2714;239;;"Group of Monuments at Pattadakal";"Ensemble de monuments de Pattadakal";;;;;1987;;;;;75.815611;15.950194;5.56;;;;;;;;;;;;;;India;Inde;;;;;;15.950194,75.815611;1;239-001;"Temple Area (India)"
2715;239;;"Group of Monuments at Pattadakal";"Ensemble de monuments de Pattadakal";;;;;1987;;;;;75.817194;15.947861;5.56;;;;;;;;;;;;;;India;Inde;;;;;;15.947861,75.817194;1;239-002;"Papanatha Temple (India)"
2716;239;;"Group of Monuments at Pattadakal";"Ensemble de monuments de Pattadakal";;;;;1987;;;;;75.808078;15.949694;5.56;;;;;;;;;;;;;;India;Inde;;;;;;15.949694,75.808078;1;239-003;"Jaina Temple (India)"
2717;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.9208333333;24.8525;0;;;;;;;;;;;;;;India;Inde;;;;;;24.8525,79.9208333333;1;240-001;"Protected Temple Area. Western Group. (India)"
2718;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.918117;24.849742;0;;;;;;;;;;;;;;India;Inde;;;;;;24.849742,79.918117;1;240-002;"Chausath Jogini Temple. Western Group (India)"
2719;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.919625;24.856166;0;;;;;;;;;;;;;;India;Inde;;;;;;24.856166,79.919625;1;240-003;"Chopra or square tank. Western group. (India)"
2720;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.911266;24.850888;0;;;;;;;;;;;;;;India;Inde;;;;;;24.850888,79.911266;1;240-004;"Laguan Mahadeva Temple. Western Group. (India)"
2721;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.932705;24.84912;0;;;;;;;;;;;;;;India;Inde;;;;;;24.84912,79.932705;1;240-005;"Brahma Temple. Eastern Group. (India)"
2722;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.92863;24.850031;0;;;;;;;;;;;;;;India;Inde;;;;;;24.850031,79.92863;1;240-006;"Colossal statue of Shri Hanuman. Eastern Group. (India)"
2723;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.933408;24.846127;0;;;;;;;;;;;;;;India;Inde;;;;;;24.846127,79.933408;1;240-007;"Ghanti Temple. Eastern group (India)"
2724;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.935261;24.849446;0;;;;;;;;;;;;;;India;Inde;;;;;;24.849446,79.935261;1;240-008;"Javari Temple. Eastern group. (India)"
2725;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.9494444444;24.8533333333;0;;;;;;;;;;;;;;India;Inde;;;;;;24.8533333333,79.9494444444;1;240-009;"Kakra Marh. Eastern group (India)"
2726;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.935015;24.851441;0;;;;;;;;;;;;;;India;Inde;;;;;;24.851441,79.935015;1;240-010;"Vamana Temple. Eastern group (India)"
2727;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.936611;24.845139;0;;;;;;;;;;;;;;India;Inde;;;;;;24.845139,79.936611;1;240-011;"Adinath Temple. Eastern Group (India)"
2728;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.936667;24.844917;0;;;;;;;;;;;;;;India;Inde;;;;;;24.844917,79.936667;1;240-012;"Parsvanatha Temple. Eastern group (India)"
2729;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.936389;24.844667;0;;;;;;;;;;;;;;India;Inde;;;;;;24.844667,79.936389;1;240-013;"Santinatha Temple. Eastern group (India)"
2730;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.932472;24.839278;0;;;;;;;;;;;;;;India;Inde;;;;;;24.839278,79.932472;1;240-014;"Duladeo Temple. Southern group (India)"
2731;240;;"Khajuraho Group of Monuments";"Ensemble monumental de Khajuraho";;;;;1986;;;;;79.931095;24.825093;0;;;;;;;;;;;;;;India;Inde;;;;;;24.825093,79.931095;1;240-015;"Chaturbuj Temple. Southern group (India)"
2732;249;;"Group of Monuments at Mahabalipuram";"Ensemble de monuments de Mahabalipuram";;;;;1984;;;;;80.1988888889;12.6175;0;;;;;;;;;;;;;;India;Inde;;;;;;12.6175,80.1988888889;1;249-001;"[main complex of Mahabalipuram] (India)"
2733;249;;"Group of Monuments at Mahabalipuram";"Ensemble de monuments de Mahabalipuram";;;;;1984;;;;;80.194885;12.627246;0;;;;;;;;;;;;;;India;Inde;;;;;;12.627246,80.194885;1;249-002;"Mukunda Nayanar Temple (India)"
2734;249;;"Group of Monuments at Mahabalipuram";"Ensemble de monuments de Mahabalipuram";;;;;1984;;;;;80.187581;12.619397;0;;;;;;;;;;;;;;India;Inde;;;;;;12.619397,80.187581;1;249-003;"Pidari Ratha / Valian Kuttai Ratha (India)"
2735;250;;"Great Living Chola Temples";"Les grands temples vivants Chola";;;;;1987;;;;;79.131583;10.783861;21.74;;;;;;;;;;;;;;India;Inde;;;;;;10.783861,79.131583;1;250-001;"The Brihadisvara Temple Complex, Thajanvur (India)"
2736;250;;"Great Living Chola Temples";"Les grands temples vivants Chola";;;;;1987;;;;;79.449139;11.206361;21.74;;;;;;;;;;;;;;India;Inde;;;;;;11.206361,79.449139;1;250-002;"The Brihadisvara Temple Complex, Gangaikondacholapuram (India)"
2737;250;;"Great Living Chola Temples";"Les grands temples vivants Chola";;;;;1987;;;;;79.3569444444;10.9483333333;21.74;;;;;;;;;;;;;;India;Inde;;;;;;10.9483333333,79.3569444444;1;250-003;"The Airavatesvara Temple Complex, Darasuram (India)"
2738;273;;"City of Cuzco";"Ville de Cuzco";;;;;1983;;;;;-71.9786972222;-13.5166888889;142.48;;;;;;;;;;;;;;Peru;Pérou;;;;;;-13.5166888889,-71.9786972222;1;273-001;"Main Square and Historic Centre (Peru)"
2739;273;;"City of Cuzco";"Ville de Cuzco";;;;;1983;;;;;-71.9876638889;-13.5267305556;142.48;;;;;;;;;;;;;;Peru;Pérou;;;;;;-13.5267305556,-71.9876638889;1;273-002;"Almudena and Almudena Church (Peru)"
2740;273;;"City of Cuzco";"Ville de Cuzco";;;;;1983;;;;;-71.9833083333;-13.5253111111;142.48;;;;;;;;;;;;;;Peru;Pérou;;;;;;-13.5253111111,-71.9833083333;1;273-003;"Santiago Square and Church (Peru)"
2741;273;;"City of Cuzco";"Ville de Cuzco";;;;;1983;;;;;-71.9811361111;-13.5266555556;142.48;;;;;;;;;;;;;;Peru;Pérou;;;;;;-13.5266555556,-71.9811361111;1;273-004;"Belén Square and Church (Peru)"
2742;280;;"Salonga National Park";"Parc national de la Salonga";;;;;1984;;;;;21.6661880712;-1.5026432572;3600000;;;;;;;;;;;;;;"Democratic Republic of the Congo";"République démocratique du Congo";;;;;;-1.5026432572,21.6661880712;1;280-001;"Parc national de la Salonga Nord (Democratic Republic of the Congo)"
2743;280;;"Salonga National Park";"Parc national de la Salonga";;;;;1984;;;;;20.8946151951;-2.3937284658;3600000;;;;;;;;;;;;;;"Democratic Republic of the Congo";"République démocratique du Congo";;;;;;-2.3937284658,20.8946151951;1;280-002;"Parc national de la Salonga Sud (Democratic Republic of the Congo)"
2744;275;;"Jesuit Missions of the Guaranis: San Ignacio Mini, Santa Ana, Nuestra Señora de Loreto and Santa Maria Mayor (Argentina), Ruins of Sao Miguel das Missoes (Brazil)";"Missions jésuites des Guaranis : San Ignacio Mini, Santa Ana, Nuestra Señora de Loreto et Santa Maria Mayor (Argentine), ruines de Sao Miguel das Missoes (Brésil)";;;;;1983;;;;;-54.555555;-28.54753;265.09;;;;;;;;;;;;;;Argentina,Brazil;Argentine,Brésil;;;;;;-28.54753,-54.555555;1;275-001;"São Miguel das Missões (Brazil)"
2745;275;;"Jesuit Missions of the Guaranis: San Ignacio Mini, Santa Ana, Nuestra Señora de Loreto and Santa Maria Mayor (Argentina), Ruins of Sao Miguel das Missoes (Brazil)";"Missions jésuites des Guaranis : San Ignacio Mini, Santa Ana, Nuestra Señora de Loreto et Santa Maria Mayor (Argentine), ruines de Sao Miguel das Missoes (Brésil)";;;;;1983;;;;;-55.531436;-27.255708;265.09;;;;;;;;;;;;;;Argentina,Brazil;Argentine,Brésil;;;;;;-27.255708,-55.531436;1;275-002;"San Ignacio Mini (Argentina)"
2746;275;;"Jesuit Missions of the Guaranis: San Ignacio Mini, Santa Ana, Nuestra Señora de Loreto and Santa Maria Mayor (Argentina), Ruins of Sao Miguel das Missoes (Brazil)";"Missions jésuites des Guaranis : San Ignacio Mini, Santa Ana, Nuestra Señora de Loreto et Santa Maria Mayor (Argentine), ruines de Sao Miguel das Missoes (Brésil)";;;;;1983;;;;;-55.580634;-27.390591;265.09;;;;;;;;;;;;;;Argentina,Brazil;Argentine,Brésil;;;;;;-27.390591,-55.580634;1;275-003;"Nuestra Señora de Santa Ana (Argentina)"
